lake,year,yday,date,o2_pp_mmolcm3d,o2_pp_025_ci,o2_pp_975_ci,c14_pp_mmolcm3d,avg_o2_pp_mmolcm3d
Acton,2014,200,2014-07-19,48.624334368236184,6.398493697814646,97.27986349086905,NA,NA
Acton,2014,201,2014-07-20,117.53134846136854,35.46727879634332,200.40557258227247,NA,NA
Acton,2014,202,2014-07-21,210.43038031921142,84.00499227213285,332.4692573350936,NA,NA
Acton,2014,203,2014-07-22,219.90263565086397,95.8291499310827,341.46341755786216,NA,NA
Acton,2014,204,2014-07-23,106.31798451229345,45.65116369779853,172.49730082862837,NA,NA
Acton,2014,205,2014-07-24,210.4205244103452,82.40527349583387,338.89185779508165,NA,NA
Acton,2014,206,2014-07-25,138.2716785927028,32.38969124180902,240.9440656619247,NA,NA
Acton,2014,207,2014-07-26,68.78529483076143,13.389116992798332,124.60673774463537,NA,NA
Acton,2014,208,2014-07-27,86.17730371930998,19.98824630188386,155.82573314858337,NA,NA
Acton,2014,209,2014-07-28,80.17833459652667,21.945215448812956,141.95818216463664,32.95127614501522,98.55469620400234
Acton,2014,210,2014-07-29,112.55911816943333,40.01599317224626,189.36856171167224,NA,NA
Acton,2014,211,2014-07-30,98.55469620400234,38.97079037966334,162.3411291917752,NA,NA
Acton,2014,212,2014-07-31,156.46330560412494,63.59996064415482,249.99748602380086,NA,NA
Acton,2014,213,2014-08-01,148.64353029476428,51.372203669240115,242.2142490449458,NA,NA
Acton,2014,214,2014-08-02,171.82308002831786,82.48962965580526,264.71201353099093,NA,NA
Acton,2014,215,2014-08-03,302.77978223142225,177.08781843067604,432.0082054424719,NA,NA
Acton,2014,216,2014-08-04,344.23821706361736,207.2861684597156,481.62017064148193,NA,NA
Acton,2014,217,2014-08-05,272.7879703109912,148.80913494010267,392.57241197028503,NA,NA
Acton,2014,218,2014-08-06,273.278007410149,150.37213649433465,400.96709360075494,NA,NA
Acton,2014,219,2014-08-07,125.04997680735073,24.11046892797365,227.1147467480435,NA,NA
Acton,2014,220,2014-08-08,57.9003416493945,5.2246151075725304,121.10919902086337,NA,NA
Acton,2014,221,2014-08-09,69.21253017437664,7.530344542786585,140.23773771018824,NA,NA
Acton,2014,222,2014-08-10,101.27582476009226,21.508622428657446,180.32672509153846,NA,NA
Acton,2014,223,2014-08-11,127.0384424978096,52.78792360992331,202.85297950634538,52.44597214458176,127.0384424978096
Acton,2014,224,2014-08-12,163.291759550495,83.89823229868233,245.84362629921515,NA,NA
Acton,2014,225,2014-08-13,223.95029558730113,129.88310285758183,317.52223228089895,NA,NA
Acton,2014,226,2014-08-14,339.3725035814681,226.5800778667312,452.8820581930402,NA,NA
Acton,2014,227,2014-08-15,340.0603522662619,224.10865404449356,458.80605979707354,NA,NA
Acton,2014,228,2014-08-16,76.45839117640087,40.94058951348764,114.25030010442651,NA,NA
Acton,2014,229,2014-08-17,64.24374461401985,36.318335288971134,96.7678711946981,NA,NA
Acton,2014,230,2014-08-18,222.98369932553686,146.29670249620034,317.0319369044678,NA,NA
Acton,2014,231,2014-08-19,400.5509599312005,285.7263630489692,513.7679142252184,NA,NA
Acton,2014,232,2014-08-20,539.6345875339091,399.7415321594985,686.6682827738048,NA,NA
Acton,2014,233,2014-08-21,59.156551535535854,33.677564261646026,92.13677529562257,NA,NA
Acton,2014,234,2014-08-22,102.30686282672036,46.76157086473731,167.28108976239471,NA,NA
Acton,2014,235,2014-08-23,117.16491719531116,13.105686790204635,238.43919859969841,NA,NA
Acton,2014,236,2014-08-24,67.37525595561719,6.368856538402862,145.44633817050664,NA,NA
Acton,2014,237,2014-08-25,190.99579553921484,58.85052499696508,326.16550365764255,124.302722504371,NA
Acton,2014,238,2014-08-26,NA,NA,NA,NA,NA
Acton,2014,239,2014-08-27,NA,NA,NA,NA,NA
Acton,2014,240,2014-08-28,NA,NA,NA,NA,NA
Acton,2014,241,2014-08-29,66.43800783522764,4.5337829525793305,167.42806549944186,NA,NA
Acton,2014,242,2014-08-30,76.25856602630611,6.8038618426242365,178.51674212712123,NA,NA
Acton,2014,243,2014-08-31,43.69647569353913,2.6405547180115847,118.41344274448235,NA,NA
Acton,2014,244,2014-09-01,33.4800163701043,1.4227447331577479,118.3675919915213,NA,NA
Acton,2014,245,2014-09-02,57.8571732344886,4.445500057667697,155.8039298214075,NA,NA
Castle,2014,152,2014-06-01,3.5510746023556123,1.447252325461376,5.610186955451079,NA,NA
Castle,2014,153,2014-06-02,3.6258896711656448,1.685945421750017,5.534865874891023,NA,NA
Castle,2014,154,2014-06-03,3.732009917611735,1.890943293258972,5.512742154662439,NA,NA
Castle,2014,155,2014-06-04,3.729214296622124,1.9200780007437834,5.4645441475573815,2.5196500707684626,3.57666313499634
Castle,2014,156,2014-06-05,3.57666313499634,1.819727765684125,5.231156565360995,NA,NA
Castle,2014,157,2014-06-06,3.531207422657089,1.7855565907879378,5.201183997447129,NA,NA
Castle,2014,158,2014-06-07,3.5078767158102715,1.8174691131794116,5.1526031450206355,NA,NA
Castle,2014,159,2014-06-08,3.4926721510959524,1.7859310931250902,5.1728122959874385,NA,NA
Castle,2014,160,2014-06-09,3.3748623542797196,1.6633262018052233,5.029877745023689,NA,NA
Castle,2014,161,2014-06-10,3.1486712008506963,1.4797482996489106,4.806848900965717,NA,NA
Castle,2014,162,2014-06-11,2.982721566562772,1.306962327988572,4.641033270115762,NA,NA
Castle,2014,163,2014-06-12,2.819600710032476,1.166331165162311,4.4915678846151454,NA,NA
Castle,2014,164,2014-06-13,2.682906647482267,1.0391510540765183,4.324643520616375,NA,NA
Castle,2014,165,2014-06-14,2.7758398047720765,1.0269002932849427,4.4445012764550835,NA,NA
Castle,2014,166,2014-06-15,2.695160776561835,0.992462627933282,4.361907642197244,NA,NA
Castle,2014,167,2014-06-16,2.588668758713876,0.9139976684749087,4.227316552969241,NA,NA
Castle,2014,168,2014-06-17,2.4570638801899007,0.932516414995834,3.9838353364959906,NA,NA
Castle,2014,169,2014-06-18,2.637486378480225,1.0228781051571634,4.248441964250654,NA,NA
Castle,2014,170,2014-06-19,2.7859357549938784,1.1062635416962368,4.436088127750582,1.4087582216301724,2.7724536382529092
Castle,2014,171,2014-06-20,2.8310262339736947,1.1702987607736592,4.470705749997458,NA,NA
Castle,2014,172,2014-06-21,2.7724536382529092,1.13833063696084,4.377510065384158,NA,NA
Castle,2014,173,2014-06-22,2.9231221554594007,1.300853210803829,4.570836243052719,NA,NA
Castle,2014,174,2014-06-23,2.7948178963039103,1.2627385271078189,4.375985686055199,NA,NA
Castle,2014,175,2014-06-24,NA,NA,NA,NA,NA
Castle,2014,176,2014-06-25,2.775784328235203,1.2738829875900493,4.3876557779380425,1.6467016901173925,NA
Castle,2014,177,2014-06-26,2.633927261868707,1.2250115081884516,4.18467129309961,NA,NA
Castle,2014,178,2014-06-27,3.0024396960730626,1.41329856108154,4.604407882335717,NA,NA
Castle,2014,179,2014-06-28,2.9761201339669534,1.3849560316794252,4.580078025241378,NA,NA
Castle,2014,180,2014-06-29,2.9579171406921887,1.342590919426728,4.529618370168412,NA,NA
Castle,2014,181,2014-06-30,2.9006372940960437,1.2631196564057559,4.4904884612072005,3.4099291482807432,2.9006372940960437
Castle,2014,182,2014-07-01,2.833490622209413,1.2077773603260102,4.425184913001097,NA,NA
Castle,2014,183,2014-07-02,2.8129282488471636,1.1664829129202698,4.480873745031389,0.947739155773874,2.832431940157979
Castle,2014,184,2014-07-03,2.832431940157979,1.0922927441762684,4.562453336957952,NA,NA
Castle,2014,185,2014-07-04,2.805398985935078,1.040549948735094,4.5337702104593856,NA,NA
Castle,2014,186,2014-07-05,2.5693349773524092,0.9719861241887443,4.22271144000119,NA,NA
Castle,2014,187,2014-07-06,2.5616018883504585,0.9327439050612292,4.200590797762609,NA,NA
Castle,2014,188,2014-07-07,2.715448804256213,0.971835355168132,4.429836289802611,NA,NA
Castle,2014,189,2014-07-08,2.28619767188663,0.7688092570214021,3.804864113825051,NA,NA
Castle,2014,190,2014-07-09,2.4829374076105193,0.7514077385183939,4.176863594601826,0.9756245941220547,2.505975579954794
Castle,2014,191,2014-07-10,2.505975579954794,0.8264097941120634,4.179977905673846,NA,NA
Castle,2014,192,2014-07-11,2.0120101589506865,0.7065612418635706,3.287752680043055,NA,NA
Castle,2014,193,2014-07-12,2.6497458247217653,1.0054853394712036,4.33241613315224,NA,NA
Castle,2014,194,2014-07-13,2.6973441026987954,1.0241586657836856,4.400702020352839,NA,NA
Castle,2014,195,2014-07-14,2.658092185681434,1.0059986349378636,4.33224942569488,NA,NA
Castle,2014,196,2014-07-15,2.862428280842588,1.1446734227146727,4.637042791629231,1.4976555657314132,2.6973441026987954
Castle,2014,197,2014-07-16,2.6982590414620957,1.0929458236306264,4.3289502283736825,NA,NA
Castle,2014,198,2014-07-17,2.4220167873618657,1.0223530512455639,3.8365492138140573,NA,NA
Castle,2014,199,2014-07-18,2.916877975680122,1.3297756290579263,4.585058960447868,NA,NA
Castle,2014,200,2014-07-19,2.9955396663063794,1.3501833466060353,4.668719090882421,NA,NA
Castle,2014,201,2014-07-20,2.8615231546006514,1.286724638005877,4.46465947208548,NA,NA
Castle,2014,202,2014-07-21,2.894692624742066,1.4008403061787285,4.4390510418561755,NA,NA
Castle,2014,203,2014-07-22,3.022645801304611,1.5375641649343579,4.556568876463636,NA,NA
Castle,2014,204,2014-07-23,2.8848294332976705,1.5120224758337752,4.295360874341702,NA,NA
Castle,2014,205,2014-07-24,3.129579677754284,1.6527867087031525,4.703380314455486,NA,NA
Castle,2014,206,2014-07-25,3.1645476587681634,1.6927524537657206,4.722725973705669,NA,NA
Castle,2014,207,2014-07-26,3.236858614526734,1.7478911792037526,4.811399111867515,NA,NA
Castle,2014,208,2014-07-27,3.0014091234335005,1.6231155507333703,4.483842874979903,NA,NA
Castle,2014,209,2014-07-28,3.3357978782640485,1.815670605807139,4.862523829704289,NA,NA
Castle,2014,210,2014-07-29,3.2833675527946626,1.8348019915360774,4.794318739457819,NA,NA
Castle,2014,211,2014-07-30,3.268501193992192,1.8759252643764543,4.7383181279230024,NA,NA
Castle,2014,212,2014-07-31,3.6947764046540756,2.1552697780643997,5.269886972608846,NA,NA
Castle,2014,213,2014-08-01,3.7257013424806233,2.160483266774458,5.338815903202253,NA,NA
Castle,2014,214,2014-08-02,3.570592338055664,2.053235366790214,5.086222917208628,NA,NA
Castle,2014,215,2014-08-03,3.793375739839773,2.1964907064155073,5.449019331360926,NA,NA
Castle,2014,216,2014-08-04,3.5248941414336343,2.0595655205148917,5.036625256835084,NA,NA
Castle,2014,217,2014-08-05,2.959635557664657,1.7782111241846024,4.286132555490031,NA,NA
Castle,2014,218,2014-08-06,3.9283769137316704,2.4353939452830566,5.444927216669075,3.2120785113645827,3.9283769137316704
Castle,2014,219,2014-08-07,4.132987391739721,2.596105540621991,5.685065395184283,NA,NA
Castle,2014,220,2014-08-08,4.005635167489568,2.557655482130256,5.4755468688243445,NA,NA
Castle,2014,221,2014-08-09,4.299469963221945,2.8099087029583436,5.868073351630054,NA,NA
Castle,2014,222,2014-08-10,3.968170428647278,2.5834799516728135,5.42262493585888,NA,NA
Castle,2014,223,2014-08-11,4.038933530155694,2.630883416549839,5.5172252008114535,NA,NA
Castle,2014,224,2014-08-12,4.199165352043627,2.688881321707624,5.709517602296391,NA,NA
Castle,2014,225,2014-08-13,3.7547993901953745,2.425139226821775,5.112491460321617,NA,NA
Castle,2014,226,2014-08-14,3.9408406017805477,2.5462156870413155,5.354371114396901,NA,NA
Castle,2014,227,2014-08-15,4.238774486126789,2.7791158824020172,5.6792828669019855,NA,NA
Castle,2014,228,2014-08-16,4.403269803127369,2.926210898479435,5.901170733813277,NA,NA
Castle,2014,229,2014-08-17,4.502469648400931,3.049608193451742,5.982393298600117,NA,NA
Castle,2014,230,2014-08-18,4.5672156688270675,3.123548776116812,6.046809513255366,NA,NA
Castle,2014,231,2014-08-19,4.336998868254439,2.995183856284187,5.733049379484554,NA,NA
Castle,2014,232,2014-08-20,4.323514142135876,2.974305756831431,5.685896714994407,NA,NA
Castle,2014,233,2014-08-21,4.662533102643394,3.244585735395126,6.121490081553392,NA,NA
Castle,2014,234,2014-08-22,4.742272258132442,3.3162222144808418,6.222168720635635,NA,NA
Castle,2014,235,2014-08-23,4.49150353106415,3.0694748223964257,5.93280479279796,2.3905897094330197,4.49150353106415
Castle,2014,236,2014-08-24,4.531852841198813,3.078534266406357,6.0015577977701176,NA,NA
Castle,2014,237,2014-08-25,4.245347306796001,2.8859681334573772,5.676586471812774,NA,NA
Castle,2014,238,2014-08-26,4.330167256872665,2.908986260421572,5.74774085198409,NA,NA
Castle,2014,239,2014-08-27,4.367628692728746,2.9454971898487856,5.805874056074479,NA,NA
Castle,2014,240,2014-08-28,4.227439588579678,2.8314668200478286,5.722324267089192,NA,NA
Castle,2014,241,2014-08-29,4.273155771086538,2.8456879159515562,5.737119634792188,NA,NA
Castle,2014,242,2014-08-30,4.311394189714108,2.7808998997910312,6.017678324931667,NA,NA
Castle,2014,243,2014-08-31,4.370464732673265,2.764594259737062,5.954892756509108,NA,NA
Castle,2014,244,2014-09-01,4.208434950679278,2.6050394477160754,5.784406431400703,NA,NA
Castle,2014,245,2014-09-02,4.348431252825509,2.5767438343462743,6.117355164712885,NA,NA
Castle,2015,152,2015-06-01,NA,NA,NA,NA,NA
Castle,2015,153,2015-06-02,NA,NA,NA,NA,NA
Castle,2015,154,2015-06-03,NA,NA,NA,NA,NA
Castle,2015,155,2015-06-04,NA,NA,NA,NA,NA
Castle,2015,156,2015-06-05,NA,NA,NA,NA,NA
Castle,2015,157,2015-06-06,NA,NA,NA,NA,NA
Castle,2015,158,2015-06-07,NA,NA,NA,NA,NA
Castle,2015,159,2015-06-08,NA,NA,NA,NA,NA
Castle,2015,160,2015-06-09,NA,NA,NA,NA,NA
Castle,2015,161,2015-06-10,NA,NA,NA,NA,NA
Castle,2015,162,2015-06-11,NA,NA,NA,NA,NA
Castle,2015,163,2015-06-12,NA,NA,NA,NA,NA
Castle,2015,164,2015-06-13,NA,NA,NA,NA,NA
Castle,2015,165,2015-06-14,NA,NA,NA,NA,NA
Castle,2015,166,2015-06-15,NA,NA,NA,NA,NA
Castle,2015,167,2015-06-16,NA,NA,NA,NA,NA
Castle,2015,168,2015-06-17,NA,NA,NA,NA,NA
Castle,2015,169,2015-06-18,NA,NA,NA,NA,NA
Castle,2015,170,2015-06-19,NA,NA,NA,NA,NA
Castle,2015,171,2015-06-20,NA,NA,NA,NA,NA
Castle,2015,172,2015-06-21,3.10550851373047,1.2109052709315011,5.147555850456675,NA,NA
Castle,2015,173,2015-06-22,3.1669869454893815,1.2946880215935272,5.135554421986766,NA,NA
Castle,2015,174,2015-06-23,3.3301390416021035,1.5410867328327738,5.185452312936688,NA,NA
Castle,2015,175,2015-06-24,3.678148379629684,1.9016549446074804,5.497895234647103,0.7971785862958954,3.678148379629684
Castle,2015,176,2015-06-25,3.8728429443379064,2.188668252738007,5.639548641230905,NA,NA
Castle,2015,177,2015-06-26,4.1817774698128805,2.5129835788967703,5.920144980548095,NA,NA
Castle,2015,178,2015-06-27,4.517663534634932,2.8060609249258803,6.260927193885716,NA,NA
Castle,2015,179,2015-06-28,4.07019321693453,2.614625756473487,5.611346763639949,NA,NA
Castle,2015,180,2015-06-29,4.522306938315898,2.882178174307164,6.1900103132239845,NA,NA
Castle,2015,181,2015-06-30,4.743832447282675,3.09859968973232,6.460093796359404,NA,NA
Castle,2015,182,2015-07-01,5.101181865185401,3.3418723692163916,6.844353146525185,1.1760446257597204,4.684918026204012
Castle,2015,183,2015-07-02,5.008653037840702,3.251316834975806,6.721474117233312,NA,NA
Castle,2015,184,2015-07-03,4.3815330557677825,2.851421811053784,6.045719292606708,NA,NA
Castle,2015,185,2015-07-04,4.684918026204012,2.9843594824500976,6.426174223746725,NA,NA
Castle,2015,186,2015-07-05,3.917354629453695,2.4978172371443623,5.383207218738444,NA,NA
Castle,2015,187,2015-07-06,4.355019118407145,2.738512069103041,6.025341598196334,NA,NA
Castle,2015,188,2015-07-07,4.339546015822288,2.6725559029305908,6.069998195153481,NA,NA
Castle,2015,189,2015-07-08,3.0965288032814287,1.8466458243343684,4.369893727109658,NA,NA
Castle,2015,190,2015-07-09,3.197183180890678,1.8646117243932103,4.627807620449298,NA,NA
Castle,2015,191,2015-07-10,3.521491222360943,2.0278414924450656,5.102642458071714,NA,NA
Castle,2015,192,2015-07-11,3.0939906122281093,1.7271516962939355,4.568771905696326,NA,NA
Castle,2015,193,2015-07-12,3.2418216213553506,1.763937982891747,4.8200606420193,NA,NA
Castle,2015,194,2015-07-13,3.1827880680851823,1.6362799218205115,4.77322477395707,NA,NA
Castle,2015,195,2015-07-14,3.009330870915259,1.5324107237271032,4.555153190193299,NA,NA
Castle,2015,196,2015-07-15,2.944094978632138,1.4070680022204212,4.515364777930784,1.3726148530513698,2.944094978632138
Castle,2015,197,2015-07-16,2.9297564871773067,1.3788739678533533,4.4608835172848655,NA,NA
Castle,2015,198,2015-07-17,2.843288570223324,1.3117085522273118,4.415457515830619,NA,NA
Castle,2015,199,2015-07-18,2.9036442393902826,1.3387577926788132,4.5031836355063275,NA,NA
Castle,2015,200,2015-07-19,2.9344635862106525,1.4122037809069252,4.48693822895805,NA,NA
Castle,2015,201,2015-07-20,2.7005338586538423,1.2799091222257268,4.129520714174745,NA,NA
Castle,2015,202,2015-07-21,2.8059260710348246,1.4253447840405227,4.187993073621504,NA,NA
Castle,2015,203,2015-07-22,3.137318628074868,1.624985067010898,4.732813420965167,NA,NA
Castle,2015,204,2015-07-23,3.0897473057473577,1.590885556215961,4.656201809421585,NA,NA
Castle,2015,205,2015-07-24,2.9130883592182486,1.5416702100444084,4.368282517392489,NA,NA
Castle,2015,206,2015-07-25,2.8753594451875735,1.4788172626520428,4.369010752866165,NA,NA
Castle,2015,207,2015-07-26,2.8490018708852354,1.4424081641868962,4.354743287246907,NA,NA
Castle,2015,208,2015-07-27,2.8102672351547993,1.3878147508947358,4.289764428845709,NA,NA
Castle,2015,209,2015-07-28,2.813491842315776,1.4005785509969528,4.274789251437502,NA,NA
Castle,2015,210,2015-07-29,2.814951564516634,1.372858649939193,4.3058376643255425,1.5792105569894266,2.8365796130561898
Castle,2015,211,2015-07-30,2.8365796130561898,1.4513869464223368,4.292851107696071,NA,NA
Castle,2015,212,2015-07-31,3.0690589036217437,1.6447944137184383,4.585624415304629,NA,NA
Castle,2015,213,2015-08-01,3.1834044086583178,1.7051593280451072,4.735866296318333,NA,NA
Castle,2015,214,2015-08-02,3.0068556992880615,1.5462901821917663,4.610035995137467,NA,NA
Castle,2015,215,2015-08-03,3.0838017533252535,1.5882104867656395,4.6022252791260385,NA,NA
Castle,2015,216,2015-08-04,2.991236504064482,1.4751231863361807,4.477782653373472,NA,NA
Castle,2015,217,2015-08-05,2.804820553281825,1.3793481008270443,4.244205482402694,NA,NA
Castle,2015,218,2015-08-06,2.942123599944983,1.450582570579194,4.4547197400285246,NA,NA
Castle,2015,219,2015-08-07,2.829579499306866,1.4323140643372638,4.265935181154697,NA,NA
Castle,2015,220,2015-08-08,2.856957185479847,1.4318808510072067,4.293181544274758,NA,NA
Castle,2015,221,2015-08-09,2.9351493804359423,1.4999245447327512,4.3607978127231055,NA,NA
Castle,2015,222,2015-08-10,3.0984496954487524,1.6410275376768406,4.600245513129305,NA,NA
Castle,2015,223,2015-08-11,3.012340657765453,1.6197010485849304,4.423403713942853,NA,NA
Castle,2015,224,2015-08-12,2.953215380825945,1.6077495747381565,4.3422178124063056,2.2709029223212056,3.012340657765453
Castle,2015,225,2015-08-13,2.979989143137903,1.620125740518358,4.3645211046137735,NA,NA
Castle,2015,226,2015-08-14,3.1261969335644304,1.733499808887596,4.530144476930872,NA,NA
Castle,2015,227,2015-08-15,3.1004964897732594,1.7102120153646467,4.500721087393429,NA,NA
Castle,2015,228,2015-08-16,3.221096761152753,1.8552611298950779,4.6456558805927255,NA,NA
Castle,2015,229,2015-08-17,3.315716747238427,1.9352562107200821,4.722709568234538,NA,NA
Castle,2015,230,2015-08-18,3.3777189703107893,1.9887440170593174,4.826405075622433,NA,NA
Castle,2015,231,2015-08-19,3.3395445305123745,1.917993999753736,4.8199648816094465,NA,NA
Castle,2015,232,2015-08-20,3.340024178706931,1.9342223994117382,4.785750468350952,NA,NA
Castle,2015,233,2015-08-21,3.3203951253134294,1.9135539068349516,4.754011721365218,NA,NA
Castle,2015,234,2015-08-22,3.2312284400190165,1.8560977535728447,4.63959138823062,NA,NA
Castle,2015,235,2015-08-23,3.128648001475001,1.7636379265871671,4.508745673399161,NA,NA
Castle,2015,236,2015-08-24,3.040149111111065,1.701261941361602,4.384969832726307,NA,NA
Castle,2015,237,2015-08-25,2.965518893365294,1.6309574771005981,4.297849501414607,NA,NA
Castle,2015,238,2015-08-26,3.0117978430279733,1.6583285852941168,4.410086268951917,NA,NA
Castle,2015,239,2015-08-27,3.002577367627739,1.6237843460002637,4.392674362027855,NA,NA
Castle,2015,240,2015-08-28,2.947425942248992,1.5729350294618925,4.357856273152768,NA,NA
Castle,2015,241,2015-08-29,2.269426300215765,1.1863399987415117,3.472020209787523,1.42624011322954,2.834062672000994
Castle,2015,242,2015-08-30,2.7778510131112775,1.4254733987631798,4.179634537036753,NA,NA
Castle,2015,243,2015-08-31,2.679753341190501,1.3233356200353008,4.1429649305725045,NA,NA
Castle,2015,244,2015-09-01,2.834062672000994,1.3089196256955409,4.434887225376512,NA,NA
Castle,2015,245,2015-09-02,2.575749883894776,1.0225367543810762,4.191555736246354,NA,NA
Castle,2016,152,2016-05-31,NA,NA,NA,NA,NA
Castle,2016,153,2016-06-01,NA,NA,NA,NA,NA
Castle,2016,154,2016-06-02,NA,NA,NA,NA,NA
Castle,2016,155,2016-06-03,NA,NA,NA,NA,NA
Castle,2016,156,2016-06-04,NA,NA,NA,NA,NA
Castle,2016,157,2016-06-05,NA,NA,NA,NA,NA
Castle,2016,158,2016-06-06,NA,NA,NA,NA,NA
Castle,2016,159,2016-06-07,NA,NA,NA,NA,NA
Castle,2016,160,2016-06-08,NA,NA,NA,NA,NA
Castle,2016,161,2016-06-09,NA,NA,NA,NA,NA
Castle,2016,162,2016-06-10,NA,NA,NA,NA,NA
Castle,2016,163,2016-06-11,NA,NA,NA,NA,NA
Castle,2016,164,2016-06-12,NA,NA,NA,NA,NA
Castle,2016,165,2016-06-13,NA,NA,NA,NA,NA
Castle,2016,166,2016-06-14,NA,NA,NA,NA,NA
Castle,2016,167,2016-06-15,NA,NA,NA,NA,NA
Castle,2016,168,2016-06-16,NA,NA,NA,NA,NA
Castle,2016,169,2016-06-17,NA,NA,NA,NA,NA
Castle,2016,170,2016-06-18,NA,NA,NA,NA,NA
Castle,2016,171,2016-06-19,NA,NA,NA,NA,NA
Castle,2016,172,2016-06-20,NA,NA,NA,NA,NA
Castle,2016,173,2016-06-21,NA,NA,NA,NA,NA
Castle,2016,174,2016-06-22,NA,NA,NA,NA,NA
Castle,2016,175,2016-06-23,NA,NA,NA,NA,NA
Castle,2016,176,2016-06-24,NA,NA,NA,NA,NA
Castle,2016,177,2016-06-25,NA,NA,NA,NA,NA
Castle,2016,178,2016-06-26,NA,NA,NA,NA,NA
Castle,2016,179,2016-06-27,NA,NA,NA,NA,NA
Castle,2016,180,2016-06-28,NA,NA,NA,NA,NA
Castle,2016,181,2016-06-29,NA,NA,NA,NA,NA
Castle,2016,182,2016-06-30,NA,NA,NA,NA,NA
Castle,2016,183,2016-07-01,NA,NA,NA,NA,NA
Castle,2016,184,2016-07-02,NA,NA,NA,NA,NA
Castle,2016,185,2016-07-03,NA,NA,NA,NA,NA
